name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO138ON,BO138ON,300,BO138ON-300 (43).jpg,"BO138ON-300  C (1).jpg, BO138ON-300  C (4).jpg, BO138ON-300  C (3).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO139ON,BO139ON,300,BO139ON-300 (40).jpg,"BO139ON-300 (4).jpg, BO139ON-300 (38).jpg, BO139ON-300 (10).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO140ON,BO140ON,300,BO140ON-300  (24).jpg,"BO140ON-300  (13).jpg, BO140ON-300  (22).jpg, BO140ON-300  (12).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan, Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan, Stone & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO141ON,BO141ON,350,BO141ON-350 (14).jpg,"BO141ON-350 (7).jpg, BO141ON-350 (3).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO142ON,BO142ON,300,BO142ON-300  (33).jpg,"BO142ON-300  (11).jpg, BO142ON-300  (5).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO143ON,BO143ON,300,BO143ON-300  C (1).jpg,"BO143ON-300  C (2).jpg, BO143ON-300  C (3).jpg, BO143ON-300  C (4).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO144ON,BO144ON,700,BO144ON-700 (22).jpg,"BO144ON-700 (17).jpg, BO144ON-700 (7).jpg, BO144ON-700 (21).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO145ON,BO145ON,500,BO145ON-500  (33).jpg,"BO145ON-500  (11).jpg, BO145ON-500  (5).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO146ON,BO146ON,600,BO146ON-600  (4).jpg,"BO146ON-600 (22).jpg, BO146ON-600 (7).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO147ON,BO147ON,600,BO147ON-600  (21).jpg,"BO147ON-600  (20).jpg, BO147ON-600  (14).jpg, BO147ON-600  (28).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO148ON,BO148ON,650,BO148ON-650  (43).jpg,"BO148ON-650  (1).jpg, BO148ON-650  (5).jpg, BO148ON-650  (42).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Stone & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO149ON,BO149ON,500,BO149ON-500 (16).jpg,"BO149ON-500 (10).jpg, BO149ON-500 (4).jpg, BO149ON-500 (15).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO150ON,BO150ON,650,BO150ON-650 (34).jpg,"BO150ON-650 (12).jpg, BO150ON-650 (1).jpg, BO150ON-650 (6).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory for Women (BO105ON ),BO105ON,400,BO105ON - 400 (6).jpg,"BO105ON - 400 (2).jpg, BO105ON - 400 (4).jpg, BO105ON - 400 (8).jpg",1,,,,"Sri Shringarr Fashion Women's Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory designed by Yosshita & Neha. It features beautiful gold finished round borla encrusted with stones and vilandi kundan drop. Look traditional with these gold strings and style with lehenga, sarees.",,,,,,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,Festive wear,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory for Women ( BO104ON),BO104ON,450,BO104ON - 450 (6).jpg,"BO104ON - 450 (2).jpg, BO104ON - 450 (8).jpg, BO104ON - 450 (4).jpg",1,,,,"Sri Shringarr Fashion Women's Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory designed by Yosshita & Neha. It features beautiful gold finished round borla encrusted with stones and vilandi kundan drop. Look traditional with these gold strings and style with lehenga, sarees.",,,,,,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,Festive wear,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory for Women (BO103ON ),BO103ON,450,BO103ON - 450 (4).jpg,"BO103ON - 450 (2).jpg, BO103ON - 450 (6).jpg, BO103ON - 450 (8).jpg",1,,,,"Sri Shringarr Fashion Women's Traditional Micro Gold Polished Semi Precious Polki/Kundan Borla hair accessory designed by Yosshita & Neha. It features beautiful minakari on gold finished round borla encrusted with stones and vilandi kundan drop. Look traditional with these gold strings and style with lehenga, sarees.",,,,,,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,Festive wear,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
